"","client","attr_id","attr_val"
"2538",949605,161,"Employee"
"2539",949614,161,"Employee"
"2540",950066,161,"Employee"
"2541",950261,161,"Employee"
"2542",950488,161,"Employee"
"2543",950507,161,"Employee"
"2544",950654,163,"Internal Account"
"2545",950655,163,"Internal Account"
"2546",950675,163,"Internal Account"
"2547",950798,161,"Employee"
"2548",950822,163,"Internal Account"
"2549",950823,163,"Internal Account"
"2550",950825,163,"Internal Account"
"2551",950832,163,"Internal Account"
"2552",950878,161,"Employee"
"2553",951093,161,"Employee"
"2554",951096,164,"Ex-Employee"
"2555",951097,164,"Ex-Employee"
"2556",951098,161,"Employee"
"2557",951099,161,"Employee"
"2558",951107,163,"Internal Account"
"2559",951111,163,"Internal Account"
"2560",951113,163,"Internal Account"
"2561",952009,161,"Employee"
"2562",952198,161,"Employee"
"2563",952199,161,"Employee"
"2564",952376,161,"Employee"
"2565",952925,161,"Employee"
"2566",952985,161,"Employee"
"2567",953046,164,"Ex-Employee"
"2568",953196,161,"Employee"
"2569",953329,161,"Employee"
"2570",953516,161,"Employee"
"2571",953524,163,"Internal Account"
"2572",953664,163,"Internal Account"
"2573",954304,161,"Employee"
"2574",954371,161,"Employee"
"2575",954533,161,"Employee"
"2576",955130,161,"Employee"
"2577",955259,161,"Employee"
"2578",955270,161,"Employee"
"2579",955290,161,"Employee"
"2580",955418,161,"Employee"
"2581",955935,161,"Employee"
"2582",955938,161,"Employee"
"2583",956413,161,"Employee"
"2584",956892,163,"Internal Account"
"2585",957333,161,"Employee"
"2586",957676,161,"Employee"
"2587",957780,161,"Employee"
"2588",958305,161,"Employee"
"2589",960234,161,"Employee"
"2590",960243,161,"Employee"
"2591",960728,161,"Employee"
"2592",963366,161,"Employee"
"2593",964123,161,"Employee"
"2594",964249,161,"Employee"
"2595",964254,164,"Ex-Employee"
"2596",967105,161,"Employee"
"2597",967682,161,"Employee"
"2598",968161,163,"Internal Account"
"2599",968642,161,"Employee"
"2600",968798,161,"Employee"
"2601",968846,161,"Employee"
"2602",969259,161,"Employee"
"2603",969312,161,"Employee"
"2604",969721,161,"Employee"
"2605",970797,161,"Employee"
"2606",971545,161,"Employee"
"2607",972716,161,"Employee"
"2608",972717,161,"Employee"
"2609",974169,161,"Employee"
"2610",974526,163,"Internal Account"
"2611",974527,163,"Internal Account"
"2612",975092,161,"Employee"
"2613",975097,161,"Employee"
"2614",975487,164,"Ex-Employee"
"2615",976225,161,"Employee"
"2616",976226,161,"Employee"
"2617",976692,164,"Ex-Employee"
"2618",976954,161,"Employee"
"2619",977634,164,"Ex-Employee"
"2620",977635,161,"Employee"
"2621",978812,161,"Employee"
"2622",987438,161,"Employee"
"2623",987446,161,"Employee"
"2624",987541,161,"Employee"
"2625",988393,161,"Employee"
"2626",988399,161,"Employee"
"2627",989140,161,"Employee"
"2628",989728,161,"Employee"
"2629",990401,161,"Employee"
"2630",990791,161,"Employee"
"2631",991520,164,"Ex-Employee"
"2632",991665,163,"Internal Account"
"2633",999999,163,"Internal Account"
